

Reading dataset
Dataset read complete...
n users: 75
n items: 3287
Model intialized
Beginning Training...
cuda
mse loss
Training on GPU: 1 devices
iteration: 1650 - loss: 0.79180
iteration: 1700 - loss: 0.84403
iteration: 1750 - loss: 0.84160
iteration: 1800 - loss: 0.81806
iteration: 1850 - loss: 0.81179
iteration: 1900 - loss: 0.83079
iteration: 1950 - loss: 0.75196
iteration: 2000 - loss: 0.80061
iteration: 2050 - loss: 0.79897
iteration: 2100 - loss: 0.73525
iteration: 2150 - loss: 0.81390
iteration: 2200 - loss: 0.79906
iteration: 2250 - loss: 0.75021
iteration: 2300 - loss: 0.72334
iteration: 2350 - loss: 0.74715
iteration: 2400 - loss: 0.78789
iteration: 2450 - loss: 0.78266
iteration: 2500 - loss: 0.74947
iteration: 2550 - loss: 0.75003
iteration: 2600 - loss: 0.70896
iteration: 2650 - loss: 0.70053
iteration: 2700 - loss: 0.77789
iteration: 2750 - loss: 0.75457
iteration: 2800 - loss: 0.74621
iteration: 2850 - loss: 0.70460
iteration: 2900 - loss: 0.73541
iteration: 2950 - loss: 0.68820
iteration: 3000 - loss: 0.71694
iteration: 3050 - loss: 0.67924
iteration: 3100 - loss: 0.70904
iteration: 3150 - loss: 0.68778
iteration: 3200 - loss: 0.75553
iteration: 3250 - loss: 0.67592
iteration: 3300 - loss: 0.70684
iteration: 3350 - loss: 0.67505
iteration: 3400 - loss: 0.71367
iteration: 3450 - loss: 0.68153
iteration: 3500 - loss: 0.65243
iteration: 3550 - loss: 0.64050
iteration: 3600 - loss: 0.63464
iteration: 3650 - loss: 0.70141
iteration: 3700 - loss: 0.70643
iteration: 3750 - loss: 0.66469
iteration: 3800 - loss: 0.61225
iteration: 3850 - loss: 0.65447
iteration: 3900 - loss: 0.70298
iteration: 3950 - loss: 0.63192
iteration: 4000 - loss: 0.66094
iteration: 4050 - loss: 0.60503
iteration: 4100 - loss: 0.69180
iteration: 4150 - loss: 0.63295
iteration: 4200 - loss: 0.63046
iteration: 4250 - loss: 0.64693
iteration: 4300 - loss: 0.64970
iteration: 4350 - loss: 0.60183
iteration: 4400 - loss: 0.61483
iteration: 4450 - loss: 0.61227
iteration: 4500 - loss: 0.66167
iteration: 4550 - loss: 0.59361
iteration: 4600 - loss: 0.63126
iteration: 4650 - loss: 0.61188
iteration: 4700 - loss: 0.62707
iteration: 4750 - loss: 0.62589
iteration: 4800 - loss: 0.57645
iteration: 4850 - loss: 0.58749
iteration: 4900 - loss: 0.62583
iteration: 4950 - loss: 0.62799
iteration: 5000 - loss: 0.61287
iteration: 5050 - loss: 0.57151
iteration: 5100 - loss: 0.58783
iteration: 5150 - loss: 0.60481
iteration: 5200 - loss: 0.61396
iteration: 5250 - loss: 0.61062
iteration: 5300 - loss: 0.55281
iteration: 5350 - loss: 0.61812
iteration: 5400 - loss: 0.61212
iteration: 5450 - loss: 0.59461
iteration: 5500 - loss: 0.55983
iteration: 5550 - loss: 0.58586
iteration: 5600 - loss: 0.58908
iteration: 5650 - loss: 0.55983
iteration: 5700 - loss: 0.57811
iteration: 5750 - loss: 0.59455
iteration: 5800 - loss: 0.59587
iteration: 5850 - loss: 0.55534
iteration: 5900 - loss: 0.57465
iteration: 5950 - loss: 0.59373
iteration: 6000 - loss: 0.54498
iteration: 6050 - loss: 0.54143
iteration: 6100 - loss: 0.55512
iteration: 6150 - loss: 0.56313
iteration: 6200 - loss: 0.58835
iteration: 6250 - loss: 0.58034
iteration: 6300 - loss: 0.56351
iteration: 6350 - loss: 0.54873
iteration: 6400 - loss: 0.54088
iteration: 6450 - loss: 0.58674
iteration: 6500 - loss: 0.56409
iteration: 6550 - loss: 0.53376
iteration: 6600 - loss: 0.53733
iteration: 6650 - loss: 0.55195
iteration: 6700 - loss: 0.60333
iteration: 6750 - loss: 0.55501
iteration: 6800 - loss: 0.55642
iteration: 6850 - loss: 0.52900
iteration: 6900 - loss: 0.53523
iteration: 6950 - loss: 0.53584
iteration: 7000 - loss: 0.60125
iteration: 7050 - loss: 0.52528
iteration: 7100 - loss: 0.56327
iteration: 7150 - loss: 0.51404
iteration: 7200 - loss: 0.54851
iteration: 7250 - loss: 0.58205
iteration: 7300 - loss: 0.53686
iteration: 7350 - loss: 0.54572
iteration: 7400 - loss: 0.55368
iteration: 7450 - loss: 0.55013
iteration: 7500 - loss: 0.54702
iteration: 7550 - loss: 0.53140
iteration: 7600 - loss: 0.53039
iteration: 7650 - loss: 0.55234
iteration: 7700 - loss: 0.56464
iteration: 7750 - loss: 0.51312
iteration: 7800 - loss: 0.55939
iteration: 7850 - loss: 0.53644
iteration: 7900 - loss: 0.54061
iteration: 7950 - loss: 0.52804
iteration: 8000 - loss: 0.52752
iteration: 8050 - loss: 0.52886
iteration: 8100 - loss: 0.51628
iteration: 8150 - loss: 0.57135
iteration: 8200 - loss: 0.52856
iteration: 8250 - loss: 0.53726
iteration: 8300 - loss: 0.53031
iteration: 8350 - loss: 0.55467
iteration: 8400 - loss: 0.52532
iteration: 8450 - loss: 0.53501
iteration: 8500 - loss: 0.52356
iteration: 8550 - loss: 0.51659
iteration: 8600 - loss: 0.52457
iteration: 8650 - loss: 0.51861
iteration: 8700 - loss: 0.52697
iteration: 8750 - loss: 0.57994
iteration: 8800 - loss: 0.53774
iteration: 8850 - loss: 0.51442
iteration: 8900 - loss: 0.54852
iteration: 8950 - loss: 0.49820
iteration: 9000 - loss: 0.55291
iteration: 9050 - loss: 0.49089
iteration: 9100 - loss: 0.57946
iteration: 9150 - loss: 0.55238
iteration: 9200 - loss: 0.47709
iteration: 9250 - loss: 0.54166
iteration: 9300 - loss: 0.52973
iteration: 9350 - loss: 0.53528
iteration: 9400 - loss: 0.52214
iteration: 9450 - loss: 0.53629
iteration: 9500 - loss: 0.52018
iteration: 9550 - loss: 0.54062
iteration: 9600 - loss: 0.47591
iteration: 9650 - loss: 0.54420
iteration: 9700 - loss: 0.51891
iteration: 9750 - loss: 0.54837
iteration: 9800 - loss: 0.56824
iteration: 9850 - loss: 0.50975
iteration: 9900 - loss: 0.49573
iteration: 9950 - loss: 0.53233
iteration: 10000 - loss: 0.52487
iteration: 10050 - loss: 0.51356
iteration: 10100 - loss: 0.48497
iteration: 10150 - loss: 0.52534
iteration: 10200 - loss: 0.56631
iteration: 10250 - loss: 0.52651
iteration: 10300 - loss: 0.50393
iteration: 10350 - loss: 0.54662
iteration: 10400 - loss: 0.51114
iteration: 10450 - loss: 0.52096
iteration: 10500 - loss: 0.53678
iteration: 10550 - loss: 0.53162
iteration: 10600 - loss: 0.53777
iteration: 10650 - loss: 0.49929
iteration: 10700 - loss: 0.54025
iteration: 10750 - loss: 0.50821
iteration: 10800 - loss: 0.53846
iteration: 10850 - loss: 0.53375
iteration: 10900 - loss: 0.51901
iteration: 10950 - loss: 0.51876
iteration: 11000 - loss: 0.50172
iteration: 11050 - loss: 0.48182
iteration: 11100 - loss: 0.54087
iteration: 11150 - loss: 0.53654
iteration: 11200 - loss: 0.53906
iteration: 11250 - loss: 0.51081
iteration: 11300 - loss: 0.50132
iteration: 11350 - loss: 0.56245
iteration: 11400 - loss: 0.52161
iteration: 11450 - loss: 0.50723
iteration: 11500 - loss: 0.52215
iteration: 11550 - loss: 0.51154
iteration: 11600 - loss: 0.49898
iteration: 11650 - loss: 0.55068
iteration: 11700 - loss: 0.51060
iteration: 11750 - loss: 0.52575
iteration: 11800 - loss: 0.53328
iteration: 11850 - loss: 0.53726
iteration: 11900 - loss: 0.50199
iteration: 11950 - loss: 0.48727
iteration: 12000 - loss: 0.54502
iteration: 12050 - loss: 0.50174
iteration: 12100 - loss: 0.51718
iteration: 12150 - loss: 0.53928
iteration: 12200 - loss: 0.53671
iteration: 12250 - loss: 0.50188
iteration: 12300 - loss: 0.54678
iteration: 12350 - loss: 0.48149
iteration: 12400 - loss: 0.51887
iteration: 12450 - loss: 0.52591
iteration: 12500 - loss: 0.53040
iteration: 12550 - loss: 0.52484
iteration: 12600 - loss: 0.52559
iteration: 12650 - loss: 0.52138
iteration: 12700 - loss: 0.50391
iteration: 12750 - loss: 0.51868
iteration: 12800 - loss: 0.49011
iteration: 12850 - loss: 0.54459
iteration: 12900 - loss: 0.54645
iteration: 12950 - loss: 0.49780
iteration: 13000 - loss: 0.52644
iteration: 13050 - loss: 0.50539
iteration: 13100 - loss: 0.48926
iteration: 13150 - loss: 0.55555
iteration: 13200 - loss: 0.49313
iteration: 13250 - loss: 0.54898
iteration: 13300 - loss: 0.50904
iteration: 13350 - loss: 0.48371
iteration: 13400 - loss: 0.53191
iteration: 13450 - loss: 0.55530
iteration: 13500 - loss: 0.51272
iteration: 13550 - loss: 0.53146
iteration: 13600 - loss: 0.48363
iteration: 13650 - loss: 0.52261
iteration: 13700 - loss: 0.50073
iteration: 13750 - loss: 0.55600
iteration: 13800 - loss: 0.52941
iteration: 13850 - loss: 0.52135
iteration: 13900 - loss: 0.52870
iteration: 13950 - loss: 0.52119
iteration: 14000 - loss: 0.49697
iteration: 14050 - loss: 0.52528
iteration: 14100 - loss: 0.52734
iteration: 14150 - loss: 0.54588
iteration: 14200 - loss: 0.47983
iteration: 14250 - loss: 0.51585
iteration: 14300 - loss: 0.47882
iteration: 14350 - loss: 0.49770
iteration: 14400 - loss: 0.53516
iteration: 14450 - loss: 0.55025
iteration: 14500 - loss: 0.53381
iteration: 14550 - loss: 0.53468
iteration: 14600 - loss: 0.51156
iteration: 14650 - loss: 0.52142
iteration: 14700 - loss: 0.47844
iteration: 14750 - loss: 0.54740
iteration: 14800 - loss: 0.50979
iteration: 14850 - loss: 0.52257
iteration: 14900 - loss: 0.48866
iteration: 14950 - loss: 0.49520
iteration: 15000 - loss: 0.58433
iteration: 15050 - loss: 0.52304
iteration: 15100 - loss: 0.52894
iteration: 15150 - loss: 0.51127
iteration: 15200 - loss: 0.52811
iteration: 15250 - loss: 0.50801
iteration: 15300 - loss: 0.52551
iteration: 15350 - loss: 0.51893
iteration: 15400 - loss: 0.52752
iteration: 15450 - loss: 0.49929
iteration: 15500 - loss: 0.51438
iteration: 15550 - loss: 0.54873
iteration: 15600 - loss: 0.48539
iteration: 15650 - loss: 0.53947
iteration: 15700 - loss: 0.51994
iteration: 15750 - loss: 0.49803
iteration: 15800 - loss: 0.48734
iteration: 15850 - loss: 0.52560
iteration: 15900 - loss: 0.53338
iteration: 15950 - loss: 0.52594
iteration: 16000 - loss: 0.52709
iteration: 16050 - loss: 0.51067
iteration: 16100 - loss: 0.50828
iteration: 16150 - loss: 0.51334
iteration: 16200 - loss: 0.49152
iteration: 16250 - loss: 0.55938
iteration: 16300 - loss: 0.52266
iteration: 16350 - loss: 0.50994
iteration: 16400 - loss: 0.49488
iteration: 16450 - loss: 0.55669
iteration: 16500 - loss: 0.51019
iteration: 16550 - loss: 0.50288
iteration: 16600 - loss: 0.52660
iteration: 16650 - loss: 0.51227
iteration: 16700 - loss: 0.51240
iteration: 16750 - loss: 0.53618
iteration: 16800 - loss: 0.54602
iteration: 16850 - loss: 0.52314
iteration: 16900 - loss: 0.52497
iteration: 16950 - loss: 0.48291
iteration: 17000 - loss: 0.52271
iteration: 17050 - loss: 0.51746
iteration: 17100 - loss: 0.53283
iteration: 17150 - loss: 0.50748
iteration: 17200 - loss: 0.52415
iteration: 17250 - loss: 0.51298
iteration: 17300 - loss: 0.57611
iteration: 17350 - loss: 0.50445
iteration: 17400 - loss: 0.50753
iteration: 17450 - loss: 0.50636
iteration: 17500 - loss: 0.49482
iteration: 17550 - loss: 0.49817
iteration: 17600 - loss: 0.53186
iteration: 17650 - loss: 0.50701
iteration: 17700 - loss: 0.52860
iteration: 17750 - loss: 0.52882
iteration: 17800 - loss: 0.50290
iteration: 17850 - loss: 0.49574
iteration: 17900 - loss: 0.53327
iteration: 17950 - loss: 0.53634
iteration: 18000 - loss: 0.51788
iteration: 18050 - loss: 0.50540
iteration: 18100 - loss: 0.55232
iteration: 18150 - loss: 0.52033
iteration: 18200 - loss: 0.49751
iteration: 18250 - loss: 0.52338
iteration: 18300 - loss: 0.51911
iteration: 18350 - loss: 0.48642
iteration: 18400 - loss: 0.50700
iteration: 18450 - loss: 0.54246
iteration: 18500 - loss: 0.53672
iteration: 18550 - loss: 0.48094
iteration: 18600 - loss: 0.52549
iteration: 18650 - loss: 0.53648
iteration: 18700 - loss: 0.51956
iteration: 18750 - loss: 0.52855
iteration: 18800 - loss: 0.47942
iteration: 18850 - loss: 0.49964
iteration: 18900 - loss: 0.52598
iteration: 18950 - loss: 0.56833
iteration: 19000 - loss: 0.51861
iteration: 19050 - loss: 0.53198
iteration: 19100 - loss: 0.49445
iteration: 19150 - loss: 0.53382
iteration: 19200 - loss: 0.51836
iteration: 19250 - loss: 0.51352
iteration: 19300 - loss: 0.51214
iteration: 19350 - loss: 0.57202
iteration: 19400 - loss: 0.46756
iteration: 19450 - loss: 0.52603
iteration: 19500 - loss: 0.51874
iteration: 19550 - loss: 0.53099
iteration: 19600 - loss: 0.50779
iteration: 19650 - loss: 0.50712
iteration: 19700 - loss: 0.51818
iteration: 19750 - loss: 0.52907
iteration: 19800 - loss: 0.51603
iteration: 19850 - loss: 0.49419
iteration: 19900 - loss: 0.51621
iteration: 19950 - loss: 0.50249
iteration: 20000 - loss: 0.55283
iteration: 20050 - loss: 0.50695
iteration: 20100 - loss: 0.49112
iteration: 20150 - loss: 0.50575
iteration: 20200 - loss: 0.54434
iteration: 20250 - loss: 0.54459
iteration: 20300 - loss: 0.51586
iteration: 20350 - loss: 0.52149
iteration: 20400 - loss: 0.48834
iteration: 20450 - loss: 0.50738
iteration: 20500 - loss: 0.56984
iteration: 20550 - loss: 0.50077
iteration: 20600 - loss: 0.49799
iteration: 20650 - loss: 0.50147
iteration: 20700 - loss: 0.51986
iteration: 20750 - loss: 0.56144
iteration: 20800 - loss: 0.48340
iteration: 20850 - loss: 0.51977
iteration: 20900 - loss: 0.52423
iteration: 20950 - loss: 0.51509
iteration: 21000 - loss: 0.54845
iteration: 21050 - loss: 0.53587
iteration: 21100 - loss: 0.47523
iteration: 21150 - loss: 0.52797
iteration: 21200 - loss: 0.51338
iteration: 21250 - loss: 0.54218
iteration: 21300 - loss: 0.50983
iteration: 21350 - loss: 0.52178
iteration: 21400 - loss: 0.48998
iteration: 21450 - loss: 0.56517
iteration: 21500 - loss: 0.49887
iteration: 21550 - loss: 0.51428
iteration: 21600 - loss: 0.51742
iteration: 21650 - loss: 0.52785
iteration: 21700 - loss: 0.50975
iteration: 21750 - loss: 0.53524
iteration: 21800 - loss: 0.51340
iteration: 21850 - loss: 0.51841
iteration: 21900 - loss: 0.52982
iteration: 21950 - loss: 0.48905
iteration: 22000 - loss: 0.53127
iteration: 22050 - loss: 0.50859
iteration: 22100 - loss: 0.50383
iteration: 22150 - loss: 0.50272
iteration: 22200 - loss: 0.55169
iteration: 22250 - loss: 0.52130
iteration: 22300 - loss: 0.48442
iteration: 22350 - loss: 0.50611
iteration: 22400 - loss: 0.51836
iteration: 22450 - loss: 0.53519
iteration: 22500 - loss: 0.54257
iteration: 22550 - loss: 0.47282
iteration: 22600 - loss: 0.52208
iteration: 22650 - loss: 0.52767
iteration: 22700 - loss: 0.53600
iteration: 22750 - loss: 0.53670
iteration: 22800 - loss: 0.48699
iteration: 22850 - loss: 0.53163
iteration: 22900 - loss: 0.50162
iteration: 22950 - loss: 0.53434
iteration: 23000 - loss: 0.53668
iteration: 23050 - loss: 0.46947
iteration: 23100 - loss: 0.54061
iteration: 23150 - loss: 0.52489
iteration: 23200 - loss: 0.49265
iteration: 23250 - loss: 0.56299
iteration: 23300 - loss: 0.51216
iteration: 23350 - loss: 0.54549
iteration: 23400 - loss: 0.52810
iteration: 23450 - loss: 0.50902
iteration: 23500 - loss: 0.50205
iteration: 23550 - loss: 0.48678
iteration: 23600 - loss: 0.52451
iteration: 23650 - loss: 0.51251
iteration: 23700 - loss: 0.53420
iteration: 23750 - loss: 0.52485
iteration: 23800 - loss: 0.47044
iteration: 23850 - loss: 0.48707
iteration: 23900 - loss: 0.52767
iteration: 23950 - loss: 0.55281
iteration: 24000 - loss: 0.55573
iteration: 24050 - loss: 0.50519
iteration: 24100 - loss: 0.52914
iteration: 24150 - loss: 0.50802
iteration: 24200 - loss: 0.51245
iteration: 24250 - loss: 0.53505
iteration: 24300 - loss: 0.46080
iteration: 24350 - loss: 0.52184
iteration: 24400 - loss: 0.53034
iteration: 24450 - loss: 0.54946
iteration: 24500 - loss: 0.52968
iteration: 24550 - loss: 0.52095
iteration: 24600 - loss: 0.52315
iteration: 24650 - loss: 0.52537
iteration: 24700 - loss: 0.50810
iteration: 24750 - loss: 0.51119
iteration: 24800 - loss: 0.50494
iteration: 24850 - loss: 0.51203
iteration: 24900 - loss: 0.49817
iteration: 24950 - loss: 0.54783
rmse: 1.0437
dcg: 10.3752
Reading dataset
Dataset read complete...
n users: 75
n items: 3287
Model intialized
Beginning Training...
cuda
mse loss
Training on GPU: 1 devices
iteration: 0 - loss: 12.92519
iteration: 50 - loss: 14.04329
iteration: 100 - loss: 13.93928
iteration: 150 - loss: 13.90965
iteration: 200 - loss: 13.72676
iteration: 250 - loss: 13.69213
iteration: 300 - loss: 13.33401
iteration: 350 - loss: 13.24669
iteration: 400 - loss: 12.17586
iteration: 450 - loss: 11.06962
iteration: 500 - loss: 9.58035
iteration: 550 - loss: 7.73097
iteration: 600 - loss: 5.37368
iteration: 650 - loss: 3.50656
iteration: 700 - loss: 2.09841
iteration: 750 - loss: 1.37488
iteration: 800 - loss: 0.98379
iteration: 850 - loss: 0.97238
iteration: 900 - loss: 0.95808
iteration: 950 - loss: 0.90049
iteration: 1000 - loss: 0.92615
iteration: 1050 - loss: 0.87858
iteration: 1100 - loss: 0.87857
iteration: 1150 - loss: 0.87224
iteration: 1200 - loss: 0.87939
iteration: 1250 - loss: 0.91719
iteration: 1300 - loss: 0.84181
iteration: 1350 - loss: 0.84588
iteration: 1400 - loss: 0.82262
iteration: 1450 - loss: 0.88337
iteration: 1500 - loss: 0.86491
iteration: 1550 - loss: 0.82381
iteration: 1600 - loss: 0.83544
iteration: 1650 - loss: 0.84672
iteration: 1700 - loss: 0.83468
iteration: 1750 - loss: 0.77195
iteration: 1800 - loss: 0.76149
iteration: 1850 - loss: 0.78152
iteration: 1900 - loss: 0.80372
iteration: 1950 - loss: 0.82478
iteration: 2000 - loss: 0.81662
iteration: 2050 - loss: 0.78677
iteration: 2100 - loss: 0.74893
iteration: 2150 - loss: 0.75973
iteration: 2200 - loss: 0.77609
iteration: 2250 - loss: 0.77585
iteration: 2300 - loss: 0.75268
iteration: 2350 - loss: 0.78459
iteration: 2400 - loss: 0.71584
iteration: 2450 - loss: 0.73624
iteration: 2500 - loss: 0.77341
iteration: 2550 - loss: 0.74798
iteration: 2600 - loss: 0.71454
iteration: 2650 - loss: 0.75352
iteration: 2700 - loss: 0.73173
iteration: 2750 - loss: 0.69020
iteration: 2800 - loss: 0.66685
iteration: 2850 - loss: 0.69803
iteration: 2900 - loss: 0.76619
iteration: 2950 - loss: 0.68248
iteration: 3000 - loss: 0.74474
iteration: 3050 - loss: 0.67045
iteration: 3100 - loss: 0.67563
iteration: 3150 - loss: 0.72571
iteration: 3200 - loss: 0.72975
iteration: 3250 - loss: 0.66707
iteration: 3300 - loss: 0.66461
iteration: 3350 - loss: 0.72137
iteration: 3400 - loss: 0.66056
iteration: 3450 - loss: 0.68682
iteration: 3500 - loss: 0.64460
iteration: 3550 - loss: 0.67593
iteration: 3600 - loss: 0.66066
iteration: 3650 - loss: 0.61361
iteration: 3700 - loss: 0.64802
iteration: 3750 - loss: 0.70125
iteration: 3800 - loss: 0.62578
iteration: 3850 - loss: 0.64769
iteration: 3900 - loss: 0.63641
iteration: 3950 - loss: 0.66210
iteration: 4000 - loss: 0.65629
iteration: 4050 - loss: 0.64089
iteration: 4100 - loss: 0.59675
iteration: 4150 - loss: 0.64627
iteration: 4200 - loss: 0.60776
iteration: 4250 - loss: 0.67887
iteration: 4300 - loss: 0.63157
iteration: 4350 - loss: 0.62301
iteration: 4400 - loss: 0.60138
iteration: 4450 - loss: 0.64777
iteration: 4500 - loss: 0.60023
iteration: 4550 - loss: 0.59144
iteration: 4600 - loss: 0.62492
iteration: 4650 - loss: 0.61077
iteration: 4700 - loss: 0.62815
iteration: 4750 - loss: 0.59327
iteration: 4800 - loss: 0.57637
iteration: 4850 - loss: 0.60706
iteration: 4900 - loss: 0.63024
iteration: 4950 - loss: 0.58612
iteration: 5000 - loss: 0.59727
iteration: 5050 - loss: 0.55821
iteration: 5100 - loss: 0.56840
iteration: 5150 - loss: 0.59889
iteration: 5200 - loss: 0.60721
iteration: 5250 - loss: 0.61187
iteration: 5300 - loss: 0.59281
iteration: 5350 - loss: 0.56702
iteration: 5400 - loss: 0.58150
iteration: 5450 - loss: 0.60453
iteration: 5500 - loss: 0.55425
iteration: 5550 - loss: 0.57967
iteration: 5600 - loss: 0.56341
iteration: 5650 - loss: 0.58123
iteration: 5700 - loss: 0.58464
iteration: 5750 - loss: 0.55932
iteration: 5800 - loss: 0.53658
iteration: 5850 - loss: 0.50460
iteration: 5900 - loss: 0.58819
iteration: 5950 - loss: 0.62613
iteration: 6000 - loss: 0.57953
iteration: 6050 - loss: 0.57143
iteration: 6100 - loss: 0.58239
iteration: 6150 - loss: 0.57001
iteration: 6200 - loss: 0.55856
iteration: 6250 - loss: 0.52375
iteration: 6300 - loss: 0.54974
iteration: 6350 - loss: 0.55279
iteration: 6400 - loss: 0.55381
iteration: 6450 - loss: 0.56971
iteration: 6500 - loss: 0.55863
iteration: 6550 - loss: 0.51048
iteration: 6600 - loss: 0.58545
iteration: 6650 - loss: 0.56222
iteration: 6700 - loss: 0.56011
iteration: 6750 - loss: 0.53667
iteration: 6800 - loss: 0.52692
iteration: 6850 - loss: 0.51569
iteration: 6900 - loss: 0.54983
iteration: 6950 - loss: 0.57977
iteration: 7000 - loss: 0.56912
iteration: 7050 - loss: 0.58758
iteration: 7100 - loss: 0.51751
iteration: 7150 - loss: 0.56219
iteration: 7200 - loss: 0.56111
iteration: 7250 - loss: 0.48795
iteration: 7300 - loss: 0.52873
iteration: 7350 - loss: 0.54515
iteration: 7400 - loss: 0.51835
iteration: 7450 - loss: 0.57720
iteration: 7500 - loss: 0.53784
iteration: 7550 - loss: 0.52635
iteration: 7600 - loss: 0.52537
iteration: 7650 - loss: 0.54224
iteration: 7700 - loss: 0.55640
iteration: 7750 - loss: 0.54343
iteration: 7800 - loss: 0.53730
iteration: 7850 - loss: 0.54562
iteration: 7900 - loss: 0.53140
iteration: 7950 - loss: 0.55425
iteration: 8000 - loss: 0.50610
iteration: 8050 - loss: 0.53936
iteration: 8100 - loss: 0.48584
iteration: 8150 - loss: 0.53178
iteration: 8200 - loss: 0.55678
iteration: 8250 - loss: 0.55874
iteration: 8300 - loss: 0.49858
iteration: 8350 - loss: 0.51402
iteration: 8400 - loss: 0.52378
iteration: 8450 - loss: 0.55036
iteration: 8500 - loss: 0.56800
iteration: 8550 - loss: 0.52663
iteration: 8600 - loss: 0.52165
iteration: 8650 - loss: 0.54277
iteration: 8700 - loss: 0.51631
iteration: 8750 - loss: 0.54960
iteration: 8800 - loss: 0.49998
iteration: 8850 - loss: 0.53343
iteration: 8900 - loss: 0.58414
iteration: 8950 - loss: 0.51165
iteration: 9000 - loss: 0.51039
iteration: 9050 - loss: 0.52971
iteration: 9100 - loss: 0.54307
iteration: 9150 - loss: 0.52000
iteration: 9200 - loss: 0.50222
iteration: 9250 - loss: 0.54883
iteration: 9300 - loss: 0.49900
iteration: 9350 - loss: 0.52097
iteration: 9400 - loss: 0.51509
iteration: 9450 - loss: 0.55016
iteration: 9500 - loss: 0.54496
iteration: 9550 - loss: 0.54389
iteration: 9600 - loss: 0.52181
iteration: 9650 - loss: 0.49880
iteration: 9700 - loss: 0.51389
iteration: 9750 - loss: 0.54302
iteration: 9800 - loss: 0.50155
iteration: 9850 - loss: 0.55155
iteration: 9900 - loss: 0.54027
iteration: 9950 - loss: 0.54435
iteration: 10000 - loss: 0.48505
iteration: 10050 - loss: 0.55762
iteration: 10100 - loss: 0.50595
iteration: 10150 - loss: 0.50773
iteration: 10200 - loss: 0.47287
iteration: 10250 - loss: 0.57938
iteration: 10300 - loss: 0.52460
iteration: 10350 - loss: 0.51623
iteration: 10400 - loss: 0.52981
iteration: 10450 - loss: 0.54784
iteration: 10500 - loss: 0.50072
iteration: 10550 - loss: 0.50452
iteration: 10600 - loss: 0.50643
iteration: 10650 - loss: 0.51975
iteration: 10700 - loss: 0.51389
iteration: 10750 - loss: 0.57391
iteration: 10800 - loss: 0.50134
iteration: 10850 - loss: 0.52725
iteration: 10900 - loss: 0.52345
iteration: 10950 - loss: 0.51510
iteration: 11000 - loss: 0.53278
iteration: 11050 - loss: 0.50023
iteration: 11100 - loss: 0.53352
iteration: 11150 - loss: 0.56283
iteration: 11200 - loss: 0.51081
iteration: 11250 - loss: 0.49853
iteration: 11300 - loss: 0.52507
iteration: 11350 - loss: 0.51985
iteration: 11400 - loss: 0.53404
iteration: 11450 - loss: 0.52000
iteration: 11500 - loss: 0.50770
iteration: 11550 - loss: 0.55311
iteration: 11600 - loss: 0.53090
iteration: 11650 - loss: 0.50655
iteration: 11700 - loss: 0.52000
iteration: 11750 - loss: 0.49155
iteration: 11800 - loss: 0.52003
iteration: 11850 - loss: 0.52656
iteration: 11900 - loss: 0.52013
iteration: 11950 - loss: 0.50773
iteration: 12000 - loss: 0.53485
iteration: 12050 - loss: 0.50692
iteration: 12100 - loss: 0.55910
iteration: 12150 - loss: 0.52535
iteration: 12200 - loss: 0.51355
iteration: 12250 - loss: 0.48936
iteration: 12300 - loss: 0.50402
iteration: 12350 - loss: 0.51367
iteration: 12400 - loss: 0.54568
iteration: 12450 - loss: 0.52878
iteration: 12500 - loss: 0.51658
iteration: 12550 - loss: 0.54568
iteration: 12600 - loss: 0.47684
iteration: 12650 - loss: 0.52352
iteration: 12700 - loss: 0.53205
iteration: 12750 - loss: 0.51297
iteration: 12800 - loss: 0.49245
iteration: 12850 - loss: 0.53227
iteration: 12900 - loss: 0.52004
iteration: 12950 - loss: 0.54683
iteration: 13000 - loss: 0.51936
iteration: 13050 - loss: 0.49115
iteration: 13100 - loss: 0.51528
iteration: 13150 - loss: 0.49476
iteration: 13200 - loss: 0.54768
iteration: 13250 - loss: 0.54473
iteration: 13300 - loss: 0.50318
iteration: 13350 - loss: 0.54098
iteration: 13400 - loss: 0.53414
iteration: 13450 - loss: 0.51301
iteration: 13500 - loss: 0.50253
iteration: 13550 - loss: 0.48812
iteration: 13600 - loss: 0.50511
iteration: 13650 - loss: 0.51934
iteration: 13700 - loss: 0.54790
iteration: 13750 - loss: 0.53763
iteration: 13800 - loss: 0.51788
iteration: 13850 - loss: 0.52827
iteration: 13900 - loss: 0.54294
iteration: 13950 - loss: 0.49238
iteration: 14000 - loss: 0.51642
iteration: 14050 - loss: 0.52728
iteration: 14100 - loss: 0.50419
iteration: 14150 - loss: 0.54502
iteration: 14200 - loss: 0.52418
iteration: 14250 - loss: 0.50360
iteration: 14300 - loss: 0.52833
iteration: 14350 - loss: 0.49872
iteration: 14400 - loss: 0.56200
iteration: 14450 - loss: 0.50682
iteration: 14500 - loss: 0.48957
iteration: 14550 - loss: 0.48796
iteration: 14600 - loss: 0.54392
iteration: 14650 - loss: 0.49191
iteration: 14700 - loss: 0.55991
iteration: 14750 - loss: 0.52149
iteration: 14800 - loss: 0.48496
iteration: 14850 - loss: 0.52140
iteration: 14900 - loss: 0.53393
iteration: 14950 - loss: 0.51342
iteration: 15000 - loss: 0.54191
iteration: 15050 - loss: 0.54609
iteration: 15100 - loss: 0.50060
